,sentences,meteor,bleu-4,bleu-1,bleu-2,bleu-3
918,"How did 5 impact the detection of person DeltaMFCC with a shap value of 1.913 as the primary speaker was detected by SVM,  in the audio?",0.6206294139000914,0.712462707235777,0.9252533783783784,0.8303650680028634,0.7432794524537643
919,"was person 4 detected by StaticGTCC,having minimum value of -0.9119,,and a maximum value of 0.4847, with a shap value of 0.000 detected as the speaker was detected by SVM,?",0.7052146909902351,0.7287059750820521,0.9768233718275697,0.9533102074485521,0.938996891264296
920,"How was the replayed audio determined by StaticGTCC,having minimum value of -0.5859,,and a maximum value of 1.2835, with a shap value of 2.000?",0.5753588325930649,0.5870209584934354,0.9355792296935448,0.8384933437972328,0.7852055358337192
921,"How did 1 impact the detection of person DeltaMFCC with a shap value of 0.880 as the primary speaker was detected by SVM,  in the audio?",0.6399232041792643,0.7391958105970624,0.9201787016459477,0.8370445749366076,0.7495582848524025
922,"How was the replayed audio determined by StaticPSRCC,having minimum value of -0.2052,,and a maximum value of 0.1643, with a shap value of 2.585?",0.5815280487779042,0.6984746075339168,0.9535140815468685,0.8116444868058368,0.7489511176615082
923,"was person 5 detected by StaticGTCC,having minimum value of -1.2810,,and a maximum value of 0.0854, with a shap value of 2.000 detected as the speaker was detected by SVM,?",0.8178031561371644,0.8745921577109389,0.9610982004128438,0.9304352499746477,0.9105271862211964
924,"was the replayed audio sample classified using StaticLFCC,having minimum value of 0.3487,,and a maximum value of 0.6769, with a shap value of -2.060?",0.749903192627062,0.7634576488506146,0.8921547636355092,0.781204660909179,0.7329074403484022
925,DeltaMFCC with a shap value of 1.127 helped determine that the audio sample was replayed what other features were used?,0.3112616103122046,0.17377867147537007,0.9822588278121588,0.9373659673659673,0.8875303643724696
926,"was the audio sample found to be a bonafide sample by DeltaLFCC,having minimum value of -0.5209,,and a maximum value of 1.2992, with a shap value of 0.294?",0.7208332988795634,0.8096233885965294,0.9217525844723513,0.8352505229858667,0.7985640446510012
927,"was person 4 detected by DeltaMFCC with a shap value of -1.228 detected as the speaker was detected by SVM,?",0.7333114736410354,0.8280096498176978,0.9253331084499916,0.8693291498580606,0.8546635962077138
928,"was the replayed audio sample classified using StaticPSRCC,having minimum value of -0.1676,,and a maximum value of 0.2126, with a shap value of -1.430?",0.7780310231965263,0.7618156189518446,0.8705580389329487,0.7540715832581066,0.7291126126126126
929,"person 2 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by StaticGTCC,having minimum value of -1.2733,,and a maximum value of 1.5179,?",0.5661392104523095,0.7517729858618403,0.9395334174022698,0.8103863878057427,0.7575805410059554
930,"StaticGTCC,having minimum value of -1.0018,,and a maximum value of 0.5733, with a shap value of 0.000 helped determine that the audio sample was replayed what other features were used?",0.6199847360670333,0.6295737035966936,0.9521757852077,0.8059879688656666,0.7432383058647998
931,"was the audio sample found to be a bonafide sample by StaticGTCC,having minimum value of -1.2733,,and a maximum value of 1.5179, with a shap value of -3.000?",0.769873929671371,0.8162568391665808,0.9249469419255257,0.8418292981168991,0.8082539682539684
932,"How did 5 impact the detection of person DeltaDeltaMFCC with a shap value of 1.038 as the primary speaker was detected by SVM,  in the audio?",0.5967709612340653,0.6333344747412464,0.9432291666666666,0.8769978220807506,0.7977225672877847
933,"person 3 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by StaticGTCC,having minimum value of -16.2333,,and a maximum value of -5.4611,?",0.680628602696995,0.7889189552319344,0.9092335115864527,0.7997597164654291,0.743067112055876
934,"How did 5 impact the detection of person DeltaDeltaMFCC with a shap value of -1.240 as the primary speaker was detected by SVM,  in the audio?",0.7007536779200254,0.755963434683588,0.9449509297520662,0.8730971128608924,0.7901960784313726
935,"was person 2 detected by StaticMFCC,having minimum value of -0.0809,,and a maximum value of 0.3685, with a shap value of -1.980 detected as the speaker was detected by SVM,?",0.7261354294367924,0.7292276309819535,0.9936,0.985483870967742,0.975609756097561
936,"How was the audio sample found to be a bonafide sample by DeltaLFCC,having minimum value of -0.2836,,and a maximum value of 0.2043, with a shap value of 0.666",0.5461682237386004,0.5967330351396221,0.9541604701649862,0.8300052246603971,0.7749893325836922
937,was the replayed audio sample classified using DeltaMFCC with a shap value of 0.700?,0.6278878562319579,0.6243396619068406,0.8841454060167738,0.7504585653455618,0.7041012266975756
938,"How did 4 impact the detection of person DeltaMFCC with a shap value of 2.908 as the primary speaker was detected by SVM,  in the audio?",0.4969275201002696,0.43885322910219565,0.953342273790889,0.8473624478704721,0.7651998279461383
939,"How did 1 impact the detection of person DeltaMFCC with a shap value of 2.908 as the primary speaker was detected by SVM,  in the audio?",0.4969275201002696,0.43609972794695756,0.9555134536748346,0.8534831821549013,0.7623817925194072
940,"person 8 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by DeltaDeltaMFCC?",0.6753986835480998,0.7463364173445021,0.8629140747524933,0.7506996658312447,0.7018825174825174
941,"How was the replayed audio determined by StaticGTCC,having minimum value of -3.3228,,and a maximum value of 1.7916, with a shap value of 1.000?",0.6527899824885519,0.6928635353611444,0.9507582169628727,0.8792240845217973,0.8383198124062359
942,"was person 5 detected by DeltaDeltaMFCC with a shap value of -0.899 detected as the speaker was detected by SVM,?",0.7479382124767613,0.8427125612417568,0.9694720863552032,0.938366950545346,0.9235011312217194
943,"person 4 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by DeltaDeltaMFCC?",0.6831647923733449,0.7361592232378248,0.8396696578061216,0.7350304540420819,0.6983349159832972
944,"How was the replayed audio determined by StaticMSRCC,having minimum value of -0.1098,,and a maximum value of 0.1212, with a shap value of 0.375?",0.5653720232068482,0.6868670628715317,0.9687232829866058,0.8752973513243377,0.8157716452554095
945,How was the audio sample found to be a bonafide sample by DeltaMFCC with a shap value of -1.490,0.45890435647039834,0.4692291076461933,0.9423836980090676,0.8237246937459703,0.7742493618055837
946,"DeltaDeltaLFCC,having minimum value of -0.2322,,and a maximum value of 0.2682, with a shap value of 0.385 helped determine that the audio sample was replayed what other features were used?",0.6024732881710967,0.638538013899642,0.9703593784931813,0.8449483472290759,0.7851561543172076
947,"was the replayed audio sample classified using DeltaDeltaLFCC,having minimum value of -0.1314,,and a maximum value of 0.1620, with a shap value of -0.354?",0.6545368110260489,0.6552543311719392,0.8693415556033571,0.7338348647623277,0.6822703200552613
948,"How was the replayed audio determined by DeltaLFCC,having minimum value of -0.2320,,and a maximum value of 0.2004, with a shap value of -1.850?",0.5871503470061298,0.6808701231549834,0.922022903676214,0.8224512675593108,0.7584344432097241
949,"was person 2 detected by DeltaDeltaMFCC with a shap value of 1.038 detected as the speaker was detected by SVM,?",0.7479382124767613,0.8238536287413506,0.9562060889929743,0.9133168612081451,0.8862500000000001
950,"person 6 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by DeltaMFCC?",0.6456351601688303,0.7127440725435387,0.8393340987370838,0.7087988867517631,0.667606351981352
951,"How did 6 impact the detection of person StaticGTCC,having minimum value of -0.4349,,and a maximum value of 0.2501, with a shap value of 0.000 as the primary speaker was detected by SVM,  in the audio?",0.6370395201402954,0.6263243879317135,0.9738699929274095,0.9172549019607843,0.8657319423217489
952,"How did 1 impact the detection of person StaticMFCC,having minimum value of 0.0254,,and a maximum value of 0.1351, with a shap value of -0.876 as the primary speaker was detected by SVM,  in the audio?",0.6776177658574014,0.628305921656225,0.9631372549019608,0.9072874493927126,0.853790265543625
953,"person 3 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by StaticMFCC,having minimum value of 0.4118,,and a maximum value of 1.0160,?",0.5264948420626608,0.741876516462834,0.937347625052543,0.7988231123714995,0.7470546028557079
954,"was person 5 detected by StaticGTCC,having minimum value of -1.2733,,and a maximum value of 1.5179, with a shap value of -3.000 detected as the speaker was detected by SVM,?",0.8173835468739062,0.8757202739785368,0.9854997186512573,0.9441929824561404,0.9250811147162097
955,"was the replayed audio sample classified using StaticPSRCC,having minimum value of -0.2844,,and a maximum value of 0.2287, with a shap value of -1.118?",0.7698677781566916,0.8198686494451211,0.9043417275961477,0.8229112262225836,0.7959532191875678
956,"How did 2 impact the detection of person DeltaMFCC with a shap value of 0.328 as the primary speaker was detected by SVM,  in the audio?",0.5684685200877254,0.6064700130177142,0.9040547520661157,0.8190502034403859,0.7400456161235671
957,"How was the replayed audio determined by DeltaLFCC,having minimum value of -0.0568,,and a maximum value of 0.0628, with a shap value of -2.707?",0.611552480950646,0.726975137553815,0.9604588394062079,0.8596582239853525,0.8024999999999999
958,"person 3 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by DeltaDeltaMFCC?",0.6035065559250654,0.6951843676710696,0.8877876437830885,0.7770835033319734,0.7319526316010129
959,"was the audio sample found to be a bonafide sample by StaticLFCC,having minimum value of 0.0482,,and a maximum value of 0.2454, with a shap value of -2.111?",0.6911695616127836,0.7655946911872985,0.8988326540202058,0.7755809148912597,0.7324111334674714
960,was the replayed audio sample classified using DeltaDeltaMFCC with a shap value of 1.766?,0.7310273726714194,0.7019056192995199,0.9162862644265202,0.8190803382663848,0.7887414276055249
961,"person 7 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by DeltaDeltaMFCC?",0.5512943619919356,0.6166550444449471,0.8735794808017504,0.7208127202063129,0.644647902948633
962,"was the replayed audio sample classified using StaticGTCC,having minimum value of -0.6238,,and a maximum value of 0.3975, with a shap value of 1.000?",0.7440957757453006,0.7511637000536029,0.9230231099532011,0.8474097201767306,0.8063442794151774
963,How was the audio sample found to be a bonafide sample by DeltaDeltaMFCC with a shap value of -2.747,0.6032488377891788,0.5921260689442935,0.9576951133701128,0.8501425747248532,0.8002083508830135
964,"How did 4 impact the detection of person StaticMFCC,having minimum value of -0.1030,,and a maximum value of 0.1426, with a shap value of -0.650 as the primary speaker was detected by SVM,  in the audio?",0.5751835472229692,0.6021137599448724,0.9177872426893595,0.8383617661111268,0.7695426537104227
965,"was the audio sample found to be a bonafide sample by StaticLFCC,having minimum value of 0.0084,,and a maximum value of 0.0789, with a shap value of -2.260?",0.7830325688208756,0.8352510053314317,0.9403353585308327,0.8629578548238908,0.8338434354251445
966,"How was the audio sample found to be a bonafide sample by StaticGTCC,having minimum value of -0.6238,,and a maximum value of 0.3975, with a shap value of 1.000",0.5686583546913517,0.5603344850049994,0.9769342255290961,0.9147814236343565,0.889830114268379
967,Was Replayed the spoofing type of the spoofed audio?,0.1530612244897959,0.18982958431233438,0.44395158627184034,0.2503757217813168,0.13705209806694954
968,"How was the audio sample found to be a bonafide sample by StaticMSRCC,having minimum value of -0.2938,,and a maximum value of 0.1828, with a shap value of -0.689",0.7122743682310471,0.7895329690417121,0.94448604376912,0.8608781218714732,0.8309698851971603
969,"How did 5 impact the detection of person StaticGTCC,having minimum value of -0.6238,,and a maximum value of 0.3975, with a shap value of 1.000 as the primary speaker was detected by SVM,  in the audio?",0.6985266590673933,0.6732160680982882,0.9724506889081835,0.9117349687274217,0.8511514484781811
970,"person 8 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by StaticMFCC,having minimum value of -0.1030,,and a maximum value of 0.1426,?",0.7115094319997477,0.798553246118233,0.9166994553511408,0.8145406245536979,0.7472159800249688
971,"person 2 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by StaticMFCC,having minimum value of -0.0534,,and a maximum value of 0.1661,?",0.6911101724336245,0.7804288733570204,0.9135266629976787,0.8092255971081919,0.7505672412560643
972,"was person 3 detected by StaticMFCC,having minimum value of -0.0186,,and a maximum value of 0.1206, with a shap value of -1.232 detected as the speaker was detected by SVM,?",0.7496474319527576,0.7573867332071544,0.9922754966887417,0.9753118279569893,0.9626780160419054
973,"was the audio sample found to be a bonafide sample by StaticMFCC,having minimum value of -0.0534,,and a maximum value of 0.1661, with a shap value of -2.119?",0.791097325818202,0.8388921936693656,0.9344817443794871,0.8666543354034699,0.8388382303275922
974,"was person 5 detected by DeltaDeltaMFCC with a shap value of 2.505 detected as the speaker was detected by SVM,?",0.7366980329032484,0.8323874703141139,0.9693623650473253,0.9379187210518453,0.9228143180349063
975,"How did 5 impact the detection of person DeltaMFCC with a shap value of 1.977 as the primary speaker was detected by SVM,  in the audio?",0.6152261739631488,0.7106649335238444,0.9236908783783784,0.8253972798854688,0.7416921508664627
976,"was the replayed audio sample classified using StaticPSRCC,having minimum value of -0.1150,,and a maximum value of 0.1191, with a shap value of -0.708?",0.7716049382716049,0.795415089705316,0.8831191990100924,0.7926635217778408,0.7700124505900652
977,"was person 3 detected by DeltaMFCC with a shap value of 0.880 detected as the speaker was detected by SVM,?",0.7445516532145483,0.8372815005851594,0.9290268173385057,0.8767861945316003,0.8659556130144365
978,"person 1 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by DeltaDeltaMFCC?",0.6622201351544612,0.7551815052440376,0.8778806213299507,0.7612573099415204,0.7074769230769231
979,"was person 2 detected by DeltaMFCC with a shap value of -0.162 detected as the speaker was detected by SVM,?",0.7038186419131102,0.8410042134166762,0.9501179730756604,0.8947579560735097,0.877254363283775
980,"was person 5 detected by DeltaMFCC with a shap value of 0.880 detected as the speaker was detected by SVM,?",0.7373323379007647,0.8489099830603882,0.9582812383817829,0.9130905423576872,0.8998276233570351
981,"How was the replayed audio determined by StaticMSRCC,having minimum value of -0.3274,,and a maximum value of 0.2595, with a shap value of -0.218?",0.6126291578537282,0.7038303787629238,0.9340011682549495,0.8309074460461984,0.7794970903757056
982,was the replayed audio sample classified using DeltaMFCC with a shap value of 1.127?,0.5934535476302497,0.5755578777820978,0.9018221736935415,0.7779069767441861,0.7441012266975756
983,"How did 1 impact the detection of person DeltaDeltaMFCC with a shap value of 1.038 as the primary speaker was detected by SVM,  in the audio?",0.6638137853549816,0.6853331204977405,0.8802195945945945,0.8037478807971968,0.7188973742872825
984,How was the audio sample found to be a bonafide sample by DeltaDeltaMFCC with a shap value of -1.240,0.6148759622913959,0.6328581705205637,0.9549501154117624,0.8681004653024467,0.8244840751587379
985,"StaticGTCC,having minimum value of 3.4468,,and a maximum value of 6.3204, with a shap value of 1.000 helped determine that the audio sample was replayed what other features were used?",0.5390273235096323,0.5934604613982967,0.956217591050201,0.8353945271596996,0.7756104521765849
986,"How did 4 impact the detection of person StaticMFCC,having minimum value of -0.1335,,and a maximum value of 0.1059, with a shap value of -2.577 as the primary speaker was detected by SVM,  in the audio?",0.6531016511525387,0.7313869870128651,0.9057529162248145,0.8114318280867611,0.7347035680369014
987,"was person 4 detected by DeltaDeltaMFCC with a shap value of 1.038 detected as the speaker was detected by SVM,?",0.7589715493173899,0.8332911855985705,0.9602877216460355,0.9215642838885575,0.89875
988,"person 7 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by StaticGTCC,having minimum value of -1.3062,,and a maximum value of 0.5131,?",0.6084746836089552,0.7727250532863679,0.9341866330390921,0.8166787402541592,0.7621552201600621
989,"was the replayed audio sample classified using DeltaDeltaLFCC,having minimum value of -0.1431,,and a maximum value of 0.1352, with a shap value of -1.167?",0.6785630176840173,0.6513715924870873,0.9788164862997928,0.9525625,0.9209098862642169
990,"was person 4 detected by DeltaMFCC with a shap value of 0.700 detected as the speaker was detected by SVM,?",0.7445516532145484,0.8372815005851594,0.9290268173385057,0.8767861945316003,0.8659556130144365
991,"was the replayed audio sample classified using StaticMFCC,having minimum value of -0.0658,,and a maximum value of 0.1936, with a shap value of 2.403?",0.7367097240819548,0.7905755675618354,0.90384367405644,0.8006036217303822,0.7546915658962192
992,"person 3 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by DeltaDeltaMFCC?",0.6801641315298708,0.762544562815215,0.8756283400214381,0.7615762892078681,0.720752148614744
993,"person 7 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by StaticMFCC,having minimum value of -0.1030,,and a maximum value of 0.1426,?",0.7269112960535984,0.800785290525049,0.9209818770492928,0.817488856721706,0.7488888888888889
994,"person 5 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by StaticGTCC,having minimum value of -1.7450,,and a maximum value of 1.5041,?",0.6365408847223893,0.7840770503425362,0.9360619201060378,0.8244398956806768,0.7716790761507017
995,"was person 2 detected by DeltaDeltaMFCC with a shap value of -2.455 detected as the speaker was detected by SVM,?",0.7366980329032484,0.8380354431349517,0.9673215487207948,0.9340191244583893,0.9169077246283128
996,"was person 5 detected by StaticMFCC,having minimum value of -0.0809,,and a maximum value of 0.1634, with a shap value of 0.590 detected as the speaker was detected by SVM,?",0.7959622962232925,0.842642569286286,0.9947712418300654,0.9854561403508771,0.9800257789235077
997,"was person 1 detected by DeltaDeltaMFCC with a shap value of -1.732 detected as the speaker was detected by SVM,?",0.6797770954800193,0.7988156864095854,0.9672867883995704,0.8922763498108969,0.8723488588983981
998,"person 7 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by DeltaDeltaMFCC?",0.6653994550151296,0.744205281110497,0.8689995978757932,0.7499232774827919,0.696939952094565
999,"How was the replayed audio determined by DeltaDeltaLFCC,having minimum value of -0.0947,,and a maximum value of 0.1064, with a shap value of 2.451?",0.5684428392084337,0.7320375234900365,0.9507428879404897,0.8494164596176171,0.788944630248978
1000,was the replayed audio sample classified using DeltaMFCC with a shap value of -1.228?,0.6223985676124016,0.592000806547809,0.9092869806159228,0.7906976744186046,0.764168839949773
1001,"DeltaLFCC,having minimum value of -0.0545,,and a maximum value of 0.0587, with a shap value of 1.918 helped determine that the audio sample was replayed what other features were used?",0.5766985180295028,0.5915842631005727,0.9136690647482014,0.7782608695652173,0.708029197080292
1002,"How did 3 impact the detection of person StaticGTCC,having minimum value of -3.3228,,and a maximum value of 1.7916, with a shap value of 1.000 as the primary speaker was detected by SVM,  in the audio?",0.7491751495617411,0.7501863556197585,0.9757448366409129,0.9179625564821278,0.8520429727294923
1003,"How was the audio sample found to be a bonafide sample by DeltaDeltaLFCC,having minimum value of -0.1041,,and a maximum value of 0.1118, with a shap value of -2.204",0.4574792085566023,0.5354001512177435,0.9252071497014649,0.777387955148769,0.7105441986017803
1004,"person 5 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by DeltaMFCC?",0.6562658940830328,0.7173915237558954,0.8482359854271948,0.720812447786132,0.6682414918414918
1005,"DeltaDeltaLFCC,having minimum value of -0.1314,,and a maximum value of 0.1620, with a shap value of -0.354 helped determine that the audio sample was replayed what other features were used?",0.4734113455894833,0.4618820921106643,0.9719613106317391,0.8692877928417214,0.7873009446693657
1006,"How was the audio sample found to be a bonafide sample by StaticPSRCC,having minimum value of -0.1887,,and a maximum value of 0.2130, with a shap value of 1.031",0.5329788238860594,0.5531038526851108,0.9573095465927548,0.8520581921528108,0.7927358726107581
1007,"person 1 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by StaticMFCC,having minimum value of -0.0534,,and a maximum value of 0.1661,?",0.6701425886416321,0.7818978164871973,0.9266652655177244,0.8107325149170526,0.7497639860915049
1008,"person 3 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by DeltaMFCC?",0.7013771616637993,0.7285373327345243,0.8414162271350017,0.7270515303410041,0.6874232637591416
1009,"was the audio sample found to be a bonafide sample by DeltaDeltaLFCC,having minimum value of -0.0833,,and a maximum value of 0.0925, with a shap value of 2.138?",0.7782939046265273,0.8358593144033835,0.9383561643835616,0.8648275862068964,0.8416666666666666
1010,"person 2 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by StaticMFCC,having minimum value of 0.0025,,and a maximum value of 0.1225,?",0.6887013367098732,0.8229401824740842,0.9206479929169384,0.8243833943833943,0.7840659775995377
1011,"How was the replayed audio determined by StaticLFCC,having minimum value of 0.0792,,and a maximum value of 0.2516, with a shap value of 2.952?",0.5877430401972885,0.6711398444608735,0.9050568512000702,0.790975,0.7453140754766358
1012,"How did 2 impact the detection of person DeltaDeltaMFCC with a shap value of -2.747 as the primary speaker was detected by SVM,  in the audio?",0.6022808514827899,0.5970260114548138,0.9364348723723722,0.8631000495567426,0.7847625486108157
1013,"was person 2 detected by DeltaMFCC with a shap value of -1.228 detected as the speaker was detected by SVM,?",0.7038186419131102,0.8367118465620441,0.948465080513677,0.8914246227401763,0.8722123464770524
1014,"person 5 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by StaticGTCC,having minimum value of -16.2333,,and a maximum value of -5.4611,?",0.6889162562989691,0.796425327500933,0.9062863933452169,0.7995614825494082,0.7547160643789856
1015,"was the audio sample found to be a bonafide sample by DeltaDeltaLFCC,having minimum value of -0.1093,,and a maximum value of 0.1171, with a shap value of 0.760?",0.7774305798549838,0.8445099892111049,0.9462280532510128,0.8819369038884812,0.8573015873015872
1016,"person 1 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by StaticGTCC,having minimum value of -0.6238,,and a maximum value of 0.3975,?",0.7073114531729583,0.7935206129717167,0.8824474250703759,0.7944776036146595,0.7595613936182208
1017,"person 5 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by DeltaMFCC?",0.6407802847825093,0.6742438279202193,0.8629638009049774,0.7515983272133824,0.7037662626552551
1018,How was the audio sample found to be a bonafide sample by DeltaDeltaMFCC with a shap value of 1.766,0.6785659895808742,0.7124089042682713,0.9562160202972091,0.8980237154150197,0.8699479930364488
1019,"was the audio sample found to be a bonafide sample by StaticPSRCC,having minimum value of -0.1887,,and a maximum value of 0.2130, with a shap value of 1.031?",0.6912287592508373,0.7519493966089241,0.9014199734173687,0.7804808739805071,0.732472613458529
1020,was the audio sample found to be a bonafide sample by DeltaDeltaMFCC with a shap value of -2.830?,0.6986115054885134,0.6691833604613769,0.9687717558933686,0.9218315372570691,0.9045580728976033
1021,"person 2 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by StaticMFCC,having minimum value of -32.1356,,and a maximum value of -14.5968,?",0.7473924050632911,0.7885180206883586,0.8883231643172733,0.7960621761658032,0.7494630584192439
1022,"person 5 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by DeltaDeltaMFCC?",0.6216474953174422,0.6972315308271326,0.8933419476352646,0.7826940413048125,0.7319526316010129
1023,How was the replayed audio determined by DeltaMFCC with a shap value of 1.913?,0.553114722543864,0.6480375086667178,0.9139184987785921,0.8259596290234589,0.7745723137027485
1024,"was the replayed audio sample classified using StaticLFCC,having minimum value of -25.6173,,and a maximum value of -21.2203, with a shap value of 0.811?",0.7322590246751541,0.76170922535683,0.9207453416149068,0.7894974531323846,0.7323742540494459
1025,"person 3 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by DeltaMFCC?",0.673407373990939,0.709464395770307,0.8256907403835274,0.7076669872355307,0.6672442552950646
1026,"was the audio sample found to be a bonafide sample by DeltaDeltaLFCC,having minimum value of -0.0947,,and a maximum value of 0.1064, with a shap value of 2.451?",0.7782794604519987,0.856170833752395,0.9481934356899882,0.8846691519105312,0.861734693877551
1027,"DeltaLFCC,having minimum value of -0.1305,,and a maximum value of 0.1235, with a shap value of -0.110 helped determine that the audio sample was replayed what other features were used?",0.5921916728327218,0.6250329441574458,0.9262254646761688,0.8085560559643385,0.7409757279415004
1028,"StaticLFCC,having minimum value of -0.8288,,and a maximum value of 0.1810, with a shap value of 0.076 helped determine that the audio sample was replayed what other features were used?",0.5766985180295028,0.6110976066717182,0.9617114031707977,0.7928630469484595,0.7136836617662391
1029,"person 3 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by DeltaDeltaMFCC?",0.6925401634560059,0.7375571166399525,0.8410489681509491,0.7364193429309708,0.6997335173818986
1030,DeltaDeltaMFCC with a shap value of -2.287 helped determine that the audio sample was replayed what other features were used?,0.35428711502166416,0.2671016270243834,0.9847833660827515,0.956824382486395,0.9059857082807902
1031,"How was the audio sample found to be a bonafide sample by StaticMFCC,having minimum value of -0.0809,,and a maximum value of 0.1634, with a shap value of 0.590",0.5798502193961091,0.5935094261196602,0.9738721034962744,0.8526806067314643,0.814451271950509
1032,"was person 2 detected by StaticMFCC,having minimum value of -0.0658,,and a maximum value of 0.1936, with a shap value of 2.403 detected as the speaker was detected by SVM,?",0.8142140784982935,0.8440615057237103,0.8853098019299137,0.8439422150882825,0.8327878433664523
1033,"How did 3 impact the detection of person StaticMFCC,having minimum value of -0.1335,,and a maximum value of 0.1059, with a shap value of -2.577 as the primary speaker was detected by SVM,  in the audio?",0.6488064064846233,0.7303986708014296,0.9045334040296925,0.8089778403566997,0.7334690001356667
1034,"How did 3 impact the detection of person StaticMFCC,having minimum value of -0.0534,,and a maximum value of 0.1661, with a shap value of -2.119 as the primary speaker was detected by SVM,  in the audio?",0.7045442114718936,0.7029590682015836,0.9780985604875896,0.9249025341130604,0.8604170951421167
1035,"was the audio sample found to be a bonafide sample by DeltaLFCC,having minimum value of -0.1313,,and a maximum value of 0.1467, with a shap value of 0.418?",0.7246732353482178,0.8510087589397548,0.9285768645357686,0.8561659030624547,0.8300860719874805
1036,"person 3 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by StaticMFCC,having minimum value of 0.0025,,and a maximum value of 0.1225,?",0.6657879062177493,0.8203725927436871,0.9152439238533925,0.8189499389499388,0.7840659775995377
1037,"person 8 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by StaticGTCC,having minimum value of -0.4349,,and a maximum value of 0.2501,?",0.5504302654913481,0.7371137080798681,0.9429824672807513,0.8159793858590678,0.7616572050826195
1038,"person 1 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by StaticMFCC,having minimum value of -9.7029,,and a maximum value of -0.3273,?",0.5265893115778867,0.6560903766161355,0.9395935415747758,0.8239874700571219,0.7610281381585047
1039,"person 1 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by StaticGTCC,having minimum value of -1.3062,,and a maximum value of 0.5131,?",0.635992968767028,0.7746766607659804,0.9378157644824311,0.8223472641816721,0.7543581278272289
1040,"How did 4 impact the detection of person DeltaDeltaMFCC with a shap value of -2.830 as the primary speaker was detected by SVM,  in the audio?",0.6022808514827899,0.5970260114548138,0.9364348723723722,0.8631000495567426,0.7847625486108157
1041,"person 3 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by DeltaMFCC?",0.6800975617879867,0.7080321153700144,0.823236074270557,0.7047157622739018,0.6670236013986013
1042,was the audio sample found to be a bonafide sample by DeltaMFCC with a shap value of -1.490?,0.6334107894785385,0.6691318080030424,0.9425514875353771,0.8484265143839611,0.8299895698232664
1043,"was person 5 detected by StaticMFCC,having minimum value of -0.0658,,and a maximum value of 0.1936, with a shap value of 2.403 detected as the speaker was detected by SVM,?",0.8309132252559728,0.8442994253446183,0.8806117353308365,0.8429189155067386,0.8341419816138916
1044,"person 6 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by DeltaDeltaMFCC?",0.6851942553159234,0.7377736761030288,0.8478652623388623,0.74156223893066,0.6962032634032634
1045,"How did 1 impact the detection of person DeltaMFCC with a shap value of -1.228 as the primary speaker was detected by SVM,  in the audio?",0.5740646254218712,0.5726915670243015,0.950800771290158,0.8609772134382622,0.7773813054826217
1046,"was person 1 detected by StaticMFCC,having minimum value of 0.4118,,and a maximum value of 1.0160, with a shap value of -0.730 detected as the speaker was detected by SVM,?",0.7746862528880488,0.87617534258129,0.976158940397351,0.9466666666666667,0.9315436241610738
1047,"How did 2 impact the detection of person DeltaDeltaMFCC with a shap value of -2.455 as the primary speaker was detected by SVM,  in the audio?",0.6074981372371201,0.6063924225472529,0.9627537332500568,0.8975198670274075,0.8209007453123928
1048,"person 1 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by DeltaMFCC?",0.6791562043516356,0.7182389878644335,0.8445768087829435,0.7260154701907298,0.6689723054119793
